  -0.04523,  -0.01221,  -0.00921,  -0.06324,  -0.07225,   0.06884,   0.07484,  -0.00321,  -0.00921,  -0.07825,  -0.00921,  -0.06925,   0.00280,   0.01780,  -0.01822,   0.04482,  -0.04523,  -0.02122,  -0.01522,  -0.04523,   0.02681,  -0.03022,  -0.00321,   0.06884,   0.05683,  -0.04824,  -0.03923,   0.01480,  -0.09026,   0.01180,  -0.02722,  -0.00621,  -0.00321,  -0.00021,   0.04482,  -0.03323,  -0.02122,  -0.05724,  -0.01522,   0.04482,  -0.01822,  -0.03323,  -0.06625,   0.03582,  -0.00021,  -0.02122,   0.00580,  -0.00621,  -0.00921,   0.06884,  -0.11728,   0.00880,  -0.01822,  -0.02422,  -0.03323,  -0.00021,  -0.04523,   0.02381,   0.02981,   0.06884,   0.04782,   0.05983,   0.04182,  -0.02722
   0.14988,   0.02381,   0.08685,   0.03882,  -0.00621,  -0.02422,   0.10486,   0.04182,  -0.01221,   0.05082,   0.00280,  -0.10227,  -0.04223,   0.03882,   0.05082,   0.05683,  -0.02122,   0.00880,  -0.04523,  -0.02122,   0.05383,  -0.04824,   0.03582,  -0.02122,   0.06583,   0.05383,  -0.08726,  -0.04824,  -0.03923,   0.03882,   0.12287,   0.01480,  -0.06625,  -0.04824,  -0.13229,  -0.04824,  -0.03323,   0.06283,  -0.04223,   0.17390,   0.03582,   0.08685,   0.06283,  -0.00321,   0.05383,   0.01780,  -0.12328,  -0.07825,  -0.01822,   0.08384,   0.23093,   0.02381,  -0.03923,   0.11987,   0.09885,   0.02681,  -0.04223,   0.00880,  -0.00921,  -0.13529,   0.06884,   0.04482,   0.02381,  -0.03623
   0.01780,   0.00280,  -0.03923,   0.06583,   0.05082,  -0.01221,  -0.04824,   0.03582,  -0.03923,  -0.01822,  -0.04824,  -0.12928,   0.05082,   0.05383,   0.04482,  -0.00621,  -0.07225,  -0.10827,   0.05983,   0.10786,   0.04482,  -0.06925,   0.01480,   0.09885,   0.02081,   0.08384,   0.01480,   0.06283,  -0.05724,   0.03281,  -0.06925,  -0.02122,  -0.02722,   0.04482,  -0.03623,  -0.03323,  -0.05424,   0.07484,   0.13488,  -0.09026,  -0.01221,   0.07484,   0.04482,   0.09885,  -0.03323,  -0.04223,  -0.14429,  -0.06024,   0.02081,  -0.00621,  -0.12628,   0.08685,  -0.00621,  -0.15030,  -0.03022,  -0.03323,  -0.06925,   0.12287,  -0.09927,  -0.06625,   0.01780,  -0.01221,  -0.11127,  -0.06625
   0.06583,  -0.03323,  -0.12928,  -0.00021,   0.06583,  -0.03323,   0.16189,  -0.01822,   0.06884,  -0.02722,   0.01180,  -0.06324,   0.01480,   0.05683,   0.05082,   0.02681,  -0.02122,   0.02081,   0.05683,  -0.15330,  -0.03923,   0.05983,   0.04482,  -0.07825,   0.08985,  -0.01822,  -0.04523,   0.09885,   0.06583,  -0.00921,  -0.06625,   0.03281,   0.01780,   0.01480,  -0.00021,   0.00280,   0.00280,  -0.07825,   0.00580,  -0.12028,  -0.00921,  -0.01822,  -0.03022,  -0.06625,   0.02381,  -0.02122,   0.01480,  -0.09927,   0.07484,  -0.16230,  -0.18632,  -0.07825,  -0.00621,  -0.13529,   0.00880,   0.00880,  -0.14429,   0.16189,  -0.03623,   0.07184,   0.10786,  -0.17131,   0.08985,  -0.07525
   0.02981,   0.00580,   0.15889,   0.12587,   0.00580,  -0.09927,   0.07184,  -0.01221,   0.08985,  -0.04523,  -0.04824,   0.00280,  -0.00321,   0.01180,  -0.04824,   0.07184,  -0.01822,  -0.03923,  -0.12328,  -0.01822,   0.14988,  -0.06324,  -0.00321,   0.01180,   0.07784,   0.04182,  -0.01522,  -0.06324,   0.06583,   0.05683,   0.10486,  -0.01522,   0.00880,  -0.03923,  -0.16831,   0.01180,  -0.03022,  -0.10827,   0.07184,   0.04782,  -0.02122,   0.11987,  -0.00921,  -0.01522,   0.06583,  -0.02122,   0.09885,   0.16489,  -0.17731,  -0.02422,   0.19191,   0.04182,   0.14688,   0.01180,   0.09285,  -0.00321,  -0.04223,  -0.14429,  -0.03022,  -0.15930,   0.07184,  -0.17731,  -0.03923,   0.07184
  -0.03323,  -0.07225,  -0.04523,   0.02081,   0.08084,  -0.00321,  -0.00621,  -0.06625,   0.07784,   0.15889,  -0.00021,   0.01780,   0.08384,  -0.10527,   0.01480,  -0.01522,   0.00880,   0.04782,   0.05683,  -0.05424,  -0.01522,   0.08384,   0.00580,  -0.16230,  -0.03022,   0.01480,   0.05082,   0.04782,   0.00280,   0.03281,  -0.18632,  -0.03623,   0.02681,   0.02381,   0.01480,   0.07184,  -0.02122,   0.00280,   0.02081,  -0.06925,   0.04182,  -0.07825,  -0.03923,   0.04482,  -0.06024,   0.02981,  -0.04223,   0.03882,  -0.14429,   0.14388,  -0.23435,   0.02081,   0.04182,  -0.02422,   0.11987,  -0.01221,  -0.06324,   0.05983,  -0.02422,   0.09885,  -0.01221,   0.23093,  -0.02722,  -0.00021
  -0.08426,  -0.10227,  -0.05724,  -0.02722,  -0.01221,   0.09585,   0.11987,   0.01480,   0.05082,  -0.06324,  -0.00621,  -0.07825,   0.03281,   0.10486,  -0.03323,   0.05383,   0.01780,  -0.08426,   0.08084,   0.00280,  -0.06925,  -0.02422,   0.05383,   0.07184,   0.02681,   0.03582,   0.08084,  -0.02122,  -0.00021,  -0.00321,  -0.08426,   0.04482,  -0.12928,   0.07784,  -0.02422,   0.06884,   0.03582,   0.10186,   0.06583,   0.12587,  -0.01822,   0.00280,   0.03281,  -0.13829,  -0.08126,   0.08985,  -0.13829,  -0.02422,   0.07784,  -0.10227,   0.10486,   0.03281,  -0.08726,   0.05082,   0.04482,  -0.01221,  -0.04824,   0.09585,   0.02681,   0.04782,  -0.01522,  -0.12628,  -0.10527,  -0.03323
   0.05082,   0.09885,  -0.02122,  -0.05424,  -0.01822,   0.14388,  -0.05424,  -0.01822,  -0.04223,  -0.03923,  -0.00321,  -0.03323,   0.01180,   0.05383,   0.04482,  -0.01221,   0.01780,   0.06583,  -0.09026,  -0.00021,   0.02081,  -0.05724,   0.02081,   0.02681,   0.03582,  -0.02122,   0.09285,   0.03582,   0.02681,   0.05383,   0.06583,   0.06884,  -0.06625,   0.03582,  -0.16230,   0.05983,   0.05082,   0.08384,  -0.05424,   0.02981,   0.02081,   0.05082,   0.00880,  -0.00321,  -0.05424,  -0.04523,  -0.00321,  -0.05724,  -0.00621,  -0.03623,   0.04482,   0.00280,   0.05983,   0.00580,  -0.09626,   0.05683,   0.00880,  -0.06024,  -0.00321,  -0.08426,  -0.01822,  -0.04523,  -0.01221,   0.07484
   0.12887,  -0.02722,  -0.05124,  -0.00021,   0.06884,   0.04482,  -0.00921,  -0.04523,  -0.03323,  -0.10527,  -0.06024,   0.01780,   0.00580,  -0.00921,  -0.02422,   0.08084,  -0.00021,   0.02081,  -0.03022,   0.05383,   0.03281,   0.01780,   0.00580,  -0.03022,  -0.09626,   0.09285,  -0.00021,   0.04182,   0.05082,  -0.00921,  -0.08126,   0.04482,   0.00880,  -0.00021,   0.03582,   0.01480,  -0.02122,   0.02981,  -0.03022,  -0.03923,   0.00280,  -0.04223,  -0.00921,  -0.06024,   0.02381,  -0.03022,  -0.05724,  -0.00921,   0.09585,  -0.04523,  -0.00021,   0.01180,   0.06583,  -0.00021,  -0.02122,  -0.01522,  -0.06324,   0.08084,   0.02081,  -0.00021,  -0.02422,  -0.00021,   0.07784,  -0.01221
   0.10786,   0.02081,  -0.13829,   0.10786,  -0.01822,   0.02381,  -0.00021,  -0.02422,   0.02381,  -0.01522,  -0.01221,  -0.07525,   0.00580,   0.00880,   0.04182,  -0.12928,   0.02681,   0.05683,  -0.07825,  -0.05124,  -0.04223,  -0.01221,   0.10486,  -0.08426,  -0.01822,  -0.04223,   0.05983,   0.03882,   0.11086,   0.01180,  -0.01822,   0.00580,   0.08384,  -0.00021,   0.01180,   0.08985,   0.05683,   0.05383,  -0.04824,   0.06283,   0.05383,  -0.00321,   0.02081,   0.00580,   0.00280,   0.05683,  -0.01822,  -0.03923,  -0.04523,   0.05683,  -0.03923,  -0.01221,  -0.00321,   0.07184,   0.02381,   0.03582,  -0.02422,   0.00580,  -0.03623,  -0.03623,  -0.10827,   0.05383,   0.09285,   0.02681
